time,location,country,description,sunrise,sunset,clouds,windspeed,winddeg,tempmin,tempmax,temp,pressure,humidity
1559649601,"Tromsø","NO","light intensity shower rain",0,0,75,1.5,210,11,12,11.43,1006,62
1559650201,"Tromsø","NO","light intensity shower rain",0,0,75,1.5,210,11,12,11.43,1006,62
1559650801,"Tromsø","NO","light intensity shower rain",0,0,75,1.5,210,11,12,11.43,1006,62
1559651401,"Tromsø","NO","light intensity shower rain",0,0,75,1.5,210,10.56,12,11.12,1006,62
1559652001,"Tromsø","NO","light intensity shower rain",0,0,75,2.6,200,10,12,10.77,1006,62
1559652601,"Tromsø","NO","light intensity shower rain",0,0,75,2.6,200,10,12,10.78,1006,62
1559653201,"Tromsø","NO","light intensity shower rain",0,0,75,2.1,220,10,11,10.5,1006,66
1559653801,"Tromsø","NO","light intensity shower rain",0,0,75,2.1,220,10,11,10.5,1006,66
1559654401,"Tromsø","NO","light intensity shower rain",0,0,75,2.1,220,10,11,10.5,1006,66
1559655001,"Tromsø","NO","light intensity shower rain",0,0,75,1.5,240,10,11,10.37,1006,66
1559655601,"Tromsø","NO","light intensity shower rain",0,0,75,1.5,240,10,11,10.36,1006,66
1559656201,"Tromsø","NO","light intensity shower rain",0,0,75,1.5,240,10,11,10.35,1006,66
1559656801,"Tromsø","NO","light intensity shower rain",0,0,75,1.5,240,10,11,10.35,1006,66
1559661601,"Tromsø","NO","shower rain",0,0,75,2.1,240,11,12,11.42,1007,66
1559662201,"Tromsø","NO","shower rain",0,0,75,2.1,230,11,11,11,1007,71
1559662801,"Tromsø","NO","shower rain",0,0,75,2.1,230,11,11,11,1007,71
1559663401,"Tromsø","NO","shower rain",0,0,75,2.1,230,11,11,11,1007,71
1559664001,"Tromsø","NO","shower rain",0,0,75,2.1,230,11,11,11,1007,71
1559664601,"Tromsø","NO","shower rain",0,0,75,4.1,230,11,12,11.43,1007,66
1559665201,"Tromsø","NO","shower rain",0,0,75,4.1,230,11,12,11.42,1007,66
1559665801,"Tromsø","NO","shower rain",0,0,75,4.1,230,11,12,11.42,1007,66
1559666401,"Tromsø","NO","shower rain",0,0,20,4.6,230,11,12,11.43,1008,66
1559667001,"Tromsø","NO","shower rain",0,0,20,4.6,230,11,12,11.42,1008,66
1559667601,"Tromsø","NO","scattered clouds",0,0,40,3.6,220,11,12,11.43,1008,62
1559668201,"Tromsø","NO","scattered clouds",0,0,40,3.6,220,11,12,11.43,1008,62
1559668801,"Tromsø","NO","scattered clouds",0,0,40,3.6,220,11,12,11.42,1008,62
1559669401,"Tromsø","NO","scattered clouds",0,0,40,3.6,220,11,12,11.42,1008,62
1559670001,"Tromsø","NO","broken clouds",0,0,75,4.1,230,11,11,11,1008,66
1559670601,"Tromsø","NO","broken clouds",0,0,75,4.1,230,11,11,11,1008,66
1559671201,"Tromsø","NO","scattered clouds",0,0,40,3.1,230,11,11,11,1008,71
1559671801,"Tromsø","NO","scattered clouds",0,0,40,3.1,230,11,11,11,1008,71
1559672401,"Tromsø","NO","scattered clouds",0,0,40,3.1,230,11,11,11,1008,71
1559673001,"Tromsø","NO","broken clouds",0,0,75,3.6,230,11,11,11,1009,66
1559673601,"Tromsø","NO","broken clouds",0,0,75,3.6,230,11,11,11,1009,66
1559674201,"Tromsø","NO","broken clouds",0,0,75,3.6,230,11,11,11,1009,66
1559674801,"Tromsø","NO","broken clouds",0,0,75,5.1,220,10,11,10.71,1009,76
1559675401,"Tromsø","NO","broken clouds",0,0,75,5.1,220,10,11,10.71,1009,76
1559676001,"Tromsø","NO","broken clouds",0,0,75,5.1,220,10,11,10.75,1009,76
1559676601,"Tromsø","NO","broken clouds",0,0,75,5.1,220,10,11,10.75,1009,76
1559677201,"Tromsø","NO","scattered clouds",0,0,40,4.6,220,10,11,10.64,1009,71
1559677801,"Tromsø","NO","scattered clouds",0,0,40,4.6,220,10,11,10.64,1009,71
1559678401,"Tromsø","NO","scattered clouds",0,0,40,4.6,220,10,11,10.65,1009,71
1559679001,"Tromsø","NO","scattered clouds",0,0,40,4.6,210,10,11,10.71,1010,76
1559679601,"Tromsø","NO","scattered clouds",0,0,40,4.6,210,10,11,10.73,1010,76
1559680201,"Tromsø","NO","scattered clouds",0,0,40,4.6,230,9,11,10.26,1010,76
1559680801,"Tromsø","NO","scattered clouds",0,0,40,4.6,230,9,11,10.28,1010,76
1559681401,"Tromsø","NO","scattered clouds",0,0,40,4.6,230,9,11,10.28,1010,76
1559682001,"Tromsø","NO","scattered clouds",0,0,40,4.6,230,9,11,10.31,1010,76
1559682601,"Tromsø","NO","scattered clouds",0,0,40,4.1,240,9,10,9.57,1010,76
1559683201,"Tromsø","NO","scattered clouds",0,0,40,4.1,240,9,10,9.57,1010,76
1559683802,"Tromsø","NO","scattered clouds",0,0,40,4.1,240,9,10,9.58,1010,76
1559684401,"Tromsø","NO","scattered clouds",0,0,40,4.6,230,8,10,9.01,1010,81
1559685001,"Tromsø","NO","scattered clouds",0,0,40,4.6,230,8,10,9.02,1010,81
1559685601,"Tromsø","NO","scattered clouds",0,0,40,5.1,220,7,9,8.39,1011,87
1559686201,"Tromsø","NO","scattered clouds",0,0,40,5.1,220,7,9,8.39,1011,87
1559686801,"Tromsø","NO","scattered clouds",0,0,40,5.1,220,7,9,8.18,1011,87
1559722802,"Tromsø","NO","light intensity drizzle",0,0,75,1,null,8,13,11.21,1015,93
1559723401,"Tromsø","NO","light intensity drizzle",0,0,75,1,null,9,13,11.45,1016,87
1559724001,"Tromsø","NO","light intensity drizzle",0,0,75,1,null,9,13,11.65,1016,87
1559724601,"Tromsø","NO","light intensity drizzle",0,0,75,1,null,9,13,11.67,1016,87
1559725201,"Tromsø","NO","light rain",0,0,75,1.5,280,9,13,11.75,1016,93
1559725801,"Tromsø","NO","light rain",0,0,75,1.5,280,9,13,11.76,1016,93
1559726401,"Tromsø","NO","light rain",0,0,75,1.5,280,9,13,11.76,1016,93
1559727001,"Tromsø","NO","shower rain",0,0,75,2.1,270,9,14,12.22,1016,93
1559727601,"Tromsø","NO","shower rain",0,0,75,2.1,270,9,14,12.24,1016,93
1559728201,"Tromsø","NO","shower rain",0,0,75,2.1,270,9,14,12.24,1016,93
1559728801,"Tromsø","NO","shower rain",0,0,75,1,null,9,15,12.79,1016,93
1559730601,"Tromsø","NO","light intensity drizzle",0,0,75,4.1,200,10,14,12.27,1017,93
1559731201,"Tromsø","NO","light intensity drizzle",0,0,75,4.1,200,10,14,12.61,1017,93
1559731801,"Tromsø","NO","light intensity drizzle",0,0,75,4.1,200,10,14,12.61,1017,93
1559732401,"Tromsø","NO","broken clouds",0,0,75,4.6,190,10,14,12.62,1017,93
1559733001,"Tromsø","NO","broken clouds",0,0,75,4.6,190,10,14,12.61,1017,93
1559733601,"Tromsø","NO","broken clouds",0,0,75,4.6,190,10,14,12.61,1017,93
1559734201,"Tromsø","NO","broken clouds",0,0,75,3.1,200,10,16,13.5,1017,93
1559734801,"Tromsø","NO","broken clouds",0,0,75,3.1,200,10,16,13.5,1017,93
1559735401,"Tromsø","NO","broken clouds",0,0,75,3.1,200,10,16,13.5,1017,93
1559736001,"Tromsø","NO","broken clouds",0,0,75,3.1,200,11,16,14.1,1017,87
1559736601,"Tromsø","NO","broken clouds",0,0,75,3.1,200,11,16,14.12,1017,87
1559737201,"Tromsø","NO","broken clouds",0,0,75,3.1,200,11,16,13.91,1017,87
1559737801,"Tromsø","NO","broken clouds",0,0,75,3.6,200,12,15,13.73,1017,81
1559738402,"Tromsø","NO","broken clouds",0,0,75,3.6,200,12,15,13.73,1017,81
1559739001,"Tromsø","NO","broken clouds",0,0,75,3.6,200,12,15,13.73,1017,81
1559739601,"Tromsø","NO","broken clouds",0,0,75,4.6,200,12,15,13.8,1017,76
1559751601,"Tromsø","NO","few clouds",0,0,20,2.1,170,14,17,15.4,1016,62
1559752201,"Tromsø","NO","scattered clouds",0,0,40,3.1,190,14,16,15.05,1017,62
1559752801,"Tromsø","NO","scattered clouds",0,0,40,3.1,190,14,16,15.05,1017,62
1559753401,"Tromsø","NO","scattered clouds",0,0,40,3.1,190,14,16,15.05,1017,62
1559754001,"Tromsø","NO","broken clouds",0,0,75,3.1,190,13,17,14.89,1017,71
1559754601,"Tromsø","NO","broken clouds",0,0,75,3.1,190,13,17,14.9,1017,71
1559755201,"Tromsø","NO","broken clouds",0,0,75,3.1,190,13,17,14.9,1017,71
1559755801,"Tromsø","NO","broken clouds",0,0,75,1,10,13.89,17,15.05,1016,62
1559756401,"Tromsø","NO","broken clouds",0,0,75,1,10,13.89,17,15.05,1016,62
1559757001,"Tromsø","NO","broken clouds",0,0,75,1,10,13.33,17,14.89,1016,62
1559757601,"Tromsø","NO","broken clouds",0,0,75,2.6,110,13.33,17,14.95,1016,62
1559758201,"Tromsø","NO","broken clouds",0,0,75,2.6,110,13.33,17,14.96,1016,62
1559758801,"Tromsø","NO","broken clouds",0,0,75,2.6,110,13.33,17,14.96,1016,62
1559759401,"Tromsø","NO","broken clouds",0,0,75,2.6,120,13.33,17,14.82,1016,62
1559760001,"Tromsø","NO","broken clouds",0,0,75,2.6,120,13.33,17,14.85,1016,62
1559760601,"Tromsø","NO","broken clouds",0,0,75,2.6,120,13.33,17,14.85,1016,62
1559761201,"Tromsø","NO","scattered clouds",0,0,40,3.6,110,12,17,14.66,1015,71
1559761801,"Tromsø","NO","scattered clouds",0,0,40,3.6,110,12,17,14.68,1015,71
1559808001,
1559808601,"Tromsø","NO","broken clouds",0,0,75,2.2,54.111,10,18,13.96,1013,87
1559809201,"Tromsø","NO","broken clouds",0,0,75,2.2,54.111,10,18,13.98,1013,87
1559809801,"Tromsø","NO","broken clouds",0,0,75,1,null,10,18,14.14,1013,87
1559810401,"Tromsø","NO","broken clouds",0,0,75,1,null,10,18,14.14,1013,87
1559811001,"Tromsø","NO","broken clouds",0,0,75,1,null,10,18,14.41,1013,87
1559811601,"Tromsø","NO","broken clouds",0,0,75,2.2,54.111,10,18,14.17,1013,93
1559812201,"Tromsø","NO","broken clouds",0,0,75,2.2,54.111,10,18,14.18,1013,93
1559812801,"Tromsø","NO","broken clouds",0,0,75,2.2,54.111,10,18,14.4,1013,93
1559813402,"Tromsø","NO","broken clouds",0,0,75,0.5,null,10,17,14.05,1013,93
1559814001,"Tromsø","NO","broken clouds",0,0,75,0.5,null,10,17,14.06,1013,93
1559814601,"Tromsø","NO","broken clouds",0,0,75,0.5,null,10,17,14.27,1013,93
1559815201,"Tromsø","NO","broken clouds",0,0,75,1,null,10,17,14.27,1014,93
1559815801,"Tromsø","NO","broken clouds",0,0,75,1,null,10,17,14.27,1014,93
1559816401,"Tromsø","NO","broken clouds",0,0,75,1,null,10,17,14.05,1014,93
1559817001,"Tromsø","NO","broken clouds",0,0,75,2.2,54.111,11,17,14.39,1014,87
1559817601,"Tromsø","NO","broken clouds",0,0,75,3.15,57.329,11,17,14.43,1014,87
1559818201,"Tromsø","NO","broken clouds",0,0,75,3.15,57.329,11,17,14.43,1014,87
1559818801,"Tromsø","NO","broken clouds",0,0,75,1,null,12,19,15.97,1014,81
1559819401,"Tromsø","NO","broken clouds",0,0,75,1,null,12,19,16.01,1014,81
1559820001,"Tromsø","NO","broken clouds",0,0,75,1,null,12,19,16.05,1014,81
1559820601,"Tromsø","NO","broken clouds",0,0,75,7.7,220,12,19,15.97,1014,81
1559821201,"Tromsø","NO","broken clouds",0,0,75,7.7,220,12,19,16,1014,81
1559821801,"Tromsø","NO","broken clouds",0,0,75,7.7,220,12,19,16.05,1014,81
1559822401,"Tromsø","NO","broken clouds",0,0,75,8.7,220,13,18,15.84,1014,76
1559842201,"Tromsø","NO","scattered clouds",0,0,40,4.1,240,11.67,17,13.67,1017,81
1559842801,"Tromsø","NO","scattered clouds",0,0,40,4.1,240,11.67,17,13.71,1017,81
1559843401,"Tromsø","NO","scattered clouds",0,0,40,4.1,240,11.67,17,13.71,1017,81
1559844001,"Tromsø","NO","scattered clouds",0,0,40,4.1,240,11.67,17,13.75,1017,81
1559844601,"Tromsø","NO","scattered clouds",0,0,40,4.6,250,11.67,17,13.84,1018,81
1559845201,"Tromsø","NO","scattered clouds",0,0,40,4.6,250,11.67,17,13.9,1018,81
1559926801,"Tromsø","NO","broken clouds",0,0,75,3.6,40,15,22,19.42,1011,62
1559928001,"Tromsø","NO","broken clouds",0,0,75,3.6,40,15,22,19.55,1011,62
1559928601,"Tromsø","NO","broken clouds",0,0,75,3.6,40,15,22,19.55,1011,62
1559929201,"Tromsø","NO","scattered clouds",0,0,40,5.1,170,14,22,19.14,1011,67
1559929802,"Tromsø","NO","scattered clouds",0,0,40,5.1,170,14,22,19.24,1011,67
1559930401,"Tromsø","NO","broken clouds",0,0,75,7.7,170,13,22,19.35,1011,71
1559931001,"Tromsø","NO","broken clouds",0,0,75,7.7,170,13,22,19.35,1011,71
1559931601,"Tromsø","NO","broken clouds",0,0,75,7.7,170,13,22,19.79,1011,71
1559932201,"Tromsø","NO","broken clouds",0,0,75,7.7,170,13,22,19.79,1011,71
1559932801,"Tromsø","NO","overcast clouds",0,0,90,9.8,180,13,21,18.09,1011,71
1559933401,"Tromsø","NO","overcast clouds",0,0,90,9.8,180,13,21,18.24,1011,71
1559934001,"Tromsø","NO","broken clouds",0,0,75,10.3,180,12,21,18.4,1011,71
1559934601,"Tromsø","NO","broken clouds",0,0,75,10.3,180,12,21,18.4,1011,71
1559935202,"Tromsø","NO","broken clouds",0,0,75,10.3,180,12,21,18.79,1011,71
1559935801,"Tromsø","NO","few clouds",0,0,20,9.8,180,13,20,17.42,1011,66
1559936401,"Tromsø","NO","few clouds",0,0,20,9.8,180,13,20,17.49,1011,66
1559937001,"Tromsø","NO","few clouds",0,0,20,9.8,180,13,20,16.13,1011,66
1559937601,"Tromsø","NO","few clouds",0,0,20,8.2,180,13,19,15.11,1011,71
1559938201,"Tromsø","NO","few clouds",0,0,20,8.2,180,12.78,19,14.93,1011,71
1559938801,"Tromsø","NO","few clouds",0,0,20,8.2,180,12.78,19,14.96,1011,71
1559939401,"Tromsø","NO","few clouds",0,0,20,10.8,180,12.22,19,14.86,1011,71
1559940001,"Tromsø","NO","few clouds",0,0,20,10.8,180,12.22,19,14.9,1011,71
1559940602,"Tromsø","NO","few clouds",0,0,20,10.8,180,12.22,19,14.95,1011,71
1559941201,"Tromsø","NO","few clouds",0,0,20,9.8,180,11.67,19,14.19,1011,76
1559941801,"Tromsø","NO","few clouds",0,0,20,9.8,180,12,19,16,1011,76
1559942401,"Tromsø","NO","few clouds",0,0,20,9.8,180,12,19,16.03,1011,76
1559943001,"Tromsø","NO","few clouds",0,0,20,7.7,180,11,18,14.97,1011,81
1559943601,"Tromsø","NO","few clouds",0,0,20,7.7,180,11,18,15.01,1011,81
1559979601,"Tromsø","NO","shower rain",0,0,75,1.5,20,10,12.22,11.56,1013,93
1559980201,"Tromsø","NO","shower rain",0,0,75,1.5,20,10,12.22,11.56,1013,93
1559980801,"Tromsø","NO","light intensity drizzle",0,0,75,2.6,360,10,12.22,11.56,1013,93
1559981401,"Tromsø","NO","light intensity drizzle",0,0,75,2.6,360,10,12.22,11.56,1013,93
1559986201,"Tromsø","NO","light rain",0,0,75,1.5,320,10,12.22,11.53,1013,93
1559986801,"Tromsø","NO","light rain",0,0,75,1.5,320,10,12.22,11.53,1013,93
1559987401,"Tromsø","NO","light rain",0,0,75,1.5,320,10,12,11.32,1013,93
1559988001,"Tromsø","NO","drizzle",0,0,90,1,null,10,12.22,11.2,1013,93
1559988601,"Tromsø","NO","drizzle",0,0,90,1,null,10,12.22,11.19,1013,93
1559989201,"Tromsø","NO","drizzle",0,0,90,1,null,10,12.22,11.18,1013,93
1559989801,"Tromsø","NO","drizzle",0,0,90,0.5,null,10,12.22,11.2,1013,93
1559990401,"Tromsø","NO","drizzle",0,0,90,0.5,null,10,11.67,10.98,1013,93
1559991001,"Tromsø","NO","drizzle",0,0,90,0.5,null,10,11.67,10.97,1013,93
1559991601,"Tromsø","NO","drizzle",0,0,90,0.5,null,10,11.67,10.97,1013,93
1559992201,"Tromsø","NO","light rain",0,0,75,1,330,10,11.67,10.99,1014,93
1559992801,"Tromsø","NO","light rain",0,0,75,1,330,10,11.67,10.99,1014,93
1559993401,"Tromsø","NO","light rain",0,0,75,3.49,239.056,10,11.67,10.98,1014,93
1559994001,"Tromsø","NO","light rain",0,0,75,3.49,239.056,10,11.67,10.97,1014,93
1559994601,"Tromsø","NO","light rain",0,0,75,3.49,239.056,10,11.11,10.76,1014,93
1559995201,"Tromsø","NO","drizzle",0,0,75,1,null,10,11.11,10.76,1014,93
1559995801,"Tromsø","NO","drizzle",0,0,75,1,null,10,11.11,10.76,1014,93
1559996401,"Tromsø","NO","drizzle",0,0,75,1,null,10,11.11,10.76,1014,93
1559997001,"Tromsø","NO","light rain",0,0,75,2.1,320,10,11.11,10.78,1014,93
1559997601,"Tromsø","NO","light rain",0,0,75,2.1,320,10,11,10.57,1014,93
1559998201,"Tromsø","NO","light rain",0,0,75,2.1,320,10,11.11,10.78,1014,93
1559998801,"Tromsø","NO","light rain",0,0,75,1,null,10,12,11.1,1014,93
1559999401,"Tromsø","NO","light rain",0,0,75,1,null,10,12,11.1,1014,93
1560000001,
1560000601,"Tromsø","NO","light intensity drizzle",0,0,90,1,null,10,12,11.1,1014,93
1560014401,"Tromsø","NO","drizzle",0,0,90,3.6,50,9.44,11,10.13,1015,93
1560015001,"Tromsø","NO","broken clouds",0,0,75,3.1,40,9,11,9.83,1015,100
1560015601,"Tromsø","NO","broken clouds",0,0,75,3.1,40,9,11,9.84,1015,100
1560016201,"Tromsø","NO","broken clouds",0,0,75,3.1,40,9,11,9.85,1015,100
1560016801,"Tromsø","NO","drizzle",0,0,90,1.5,50,9.44,11,10.15,1015,93
1560017401,"Tromsø","NO","drizzle",0,0,90,1.5,50,9.44,11,10.16,1015,93
1560018001,"Tromsø","NO","drizzle",0,0,90,1.5,50,9.44,11,10.17,1015,93
1560018601,"Tromsø","NO","light intensity drizzle",0,0,90,2.1,320,9,11,9.83,1015,100
1560019201,"Tromsø","NO","light intensity drizzle",0,0,90,2.1,320,9,11,9.83,1015,100
1560019801,"Tromsø","NO","light intensity drizzle",0,0,90,2.1,320,9,11,9.85,1015,100
1560020401,"Tromsø","NO","light intensity drizzle",0,0,90,2.1,320,9,11,9.85,1015,100
1560021001,"Tromsø","NO","drizzle",0,0,75,2.6,330,8.89,11,9.69,1015,100
1560021601,"Tromsø","NO","drizzle",0,0,75,2.6,330,8.89,11,9.71,1015,100
1560022201,"Tromsø","NO","light intensity drizzle",0,0,90,1.5,null,9,11,9.83,1015,93
1560022801,"Tromsø","NO","light intensity drizzle",0,0,90,1.5,null,8.89,11,9.63,1015,93
1560023401,"Tromsø","NO","light intensity drizzle",0,0,90,1.5,null,8.89,11,9.64,1015,93
1560024001,"Tromsø","NO","light intensity drizzle",0,0,90,1.5,null,8.89,11,9.59,1015,93
1560024601,"Tromsø","NO","light intensity drizzle",0,0,90,1.5,null,8.89,11,9.6,1015,93
1560025201,"Tromsø","NO","light intensity drizzle",0,0,90,1.5,null,8.89,11,9.61,1015,93
1560025801,"Tromsø","NO","light intensity drizzle",0,0,90,1.5,null,8.89,11,9.61,1015,93
1560026401,"Tromsø","NO","mist",0,0,90,1.5,20,8.89,10,9.28,1016,93
1560027001,"Tromsø","NO","mist",0,0,90,1.5,20,8.89,10,9.29,1016,93
1560027601,"Tromsø","NO","mist",0,0,90,1.5,20,8.89,10,9.29,1016,93
1560028201,"Tromsø","NO","overcast clouds",0,0,90,2.1,40,8,10,9.01,1015,93
1560028801,"Tromsø","NO","overcast clouds",0,0,90,2.1,40,8,10,9.02,1015,93
1560029401,"Tromsø","NO","overcast clouds",0,0,90,2.1,40,8,11,9.29,1015,93
1560030001,"Tromsø","NO","overcast clouds",0,0,90,2.1,40,8,11,9.29,1015,93
1560030601,"Tromsø","NO","overcast clouds",0,0,90,2.1,40,8,11,9.3,1015,93
1560031201,"Tromsø","NO","overcast clouds",0,0,90,1.5,20,7,11,9.06,1016,93
1560031801,"Tromsø","NO","overcast clouds",0,0,90,1.5,20,7,11,8.85,1016,93
1560032401,"Tromsø","NO","overcast clouds",0,0,90,1.5,20,7,11,8.87,1016,93
1560033001,"Tromsø","NO","overcast clouds",0,0,90,1.5,20,7,10,8.46,1016,93
1560033601,"Tromsø","NO","overcast clouds",0,0,90,1.5,20,7,10,8.46,1016,93
1560034201,"Tromsø","NO","overcast clouds",0,0,90,1.5,20,7,10,8.26,1016,93
1560034801,"Tromsø","NO","light rain",0,0,90,2.6,60,7,10,8.3,1016,93
1560035401,"Tromsø","NO","light rain",0,0,90,2.6,60,7,10,8.31,1016,93
1560036001,"Tromsø","NO","light rain",0,0,90,2.6,60,7,10,8.31,1016,93
1560036601,"Tromsø","NO","light intensity drizzle",0,0,90,2.6,60,7,10,8.04,1016,93
1560037201,"Tromsø","NO","light intensity drizzle",0,0,90,2.6,60,7,10,8.05,1016,93
1560037801,"Tromsø","NO","light intensity drizzle",0,0,90,2.6,60,7,10,8.06,1016,93
1560038401,"Tromsø","NO","light intensity drizzle",0,0,90,2.6,60,7,10,8.06,1016,93
1560039001,"Tromsø","NO","mist",0,0,98,3.6,40,6.67,10,7.79,1015,93
1560039601,"Tromsø","NO","mist",0,0,98,3.6,40,6.67,10,7.81,1015,93
1560040201,"Tromsø","NO","mist",0,0,98,3.6,40,6.67,10,7.81,1015,93
1560040801,"Tromsø","NO","overcast clouds",0,0,98,4.1,80,6.67,10,8.06,1014,93
1560041401,"Tromsø","NO","overcast clouds",0,0,98,4.1,80,6.67,10,8.06,1014,93
1560042001,"Tromsø","NO","overcast clouds",0,0,98,5.1,90,6.67,9,7.6,1014,93
1560042601,"Tromsø","NO","overcast clouds",0,0,98,5.1,90,6.67,9,7.65,1014,93
1560043201,"Tromsø","NO","overcast clouds",0,0,98,5.1,90,6.67,9,7.7,1014,93
1560043801,"Tromsø","NO","overcast clouds",0,0,98,5.7,80,6.67,9,7.6,1014,93
1560044401,"Tromsø","NO","overcast clouds",0,0,90,5.7,80,6.67,9,7.65,1014,93
1560045002,"Tromsø","NO","overcast clouds",0,0,90,5.7,80,6.67,9,7.7,1014,93
1560045601,"Tromsø","NO","mist",0,0,90,5.1,90,6.67,9,7.54,1016,87
1560046201,"Tromsø","NO","mist",0,0,90,5.1,90,6.67,9,7.54,1016,87
1560046801,"Tromsø","NO","mist",0,0,90,5.1,90,6.67,9,7.56,1016,87
1560047401,"Tromsø","NO","overcast clouds",0,0,90,5.1,90,6.67,9,7.51,1016,87
1560048001,"Tromsø","NO","overcast clouds",0,0,90,5.1,90,6.67,9,7.52,1016,87
1560048602,"Tromsø","NO","overcast clouds",0,0,90,5.1,90,6.67,9,7.53,1016,87
1560049201,"Tromsø","NO","overcast clouds",0,0,90,5.1,90,6.67,9,7.53,1016,87
1560049801,"Tromsø","NO","overcast clouds",0,0,90,4.1,90,6.67,9,7.55,1015,87
1560050401,"Tromsø","NO","overcast clouds",0,0,90,4.1,90,6.67,9,7.56,1015,87
1560051001,"Tromsø","NO","broken clouds",0,0,75,5.1,90,6.67,9,7.6,1015,87
1560051601,"Tromsø","NO","broken clouds",0,0,75,5.1,90,6.67,9,7.61,1015,87
1560052201,"Tromsø","NO","broken clouds",0,0,75,5.1,90,6.67,9,7.63,1015,87
1560052801,"Tromsø","NO","broken clouds",0,0,75,5.1,80,6.67,9,7.6,1015,87
1560053401,"Tromsø","NO","broken clouds",0,0,75,5.1,80,6.67,9,7.61,1015,87
1560054001,"Tromsø","NO","broken clouds",0,0,75,5.1,80,6.67,9,7.61,1015,87
1560054601,"Tromsø","NO","broken clouds",0,0,75,5.7,70,6.67,9,7.54,1015,87
1560055201,"Tromsø","NO","broken clouds",0,0,75,5.7,70,6.67,9,7.55,1015,87
1560055801,"Tromsø","NO","broken clouds",0,0,75,5.7,70,6.67,9,7.55,1015,87
1560056401,"Tromsø","NO","broken clouds",0,0,75,5.7,90,6.67,9,7.54,1015,87
1560057001,"Tromsø","NO","broken clouds",0,0,75,5.7,90,6.67,9,7.54,1015,87
1560057601,"Tromsø","NO","broken clouds",0,0,75,5.7,90,6.67,9,7.56,1015,87
1560058201,"Tromsø","NO","broken clouds",0,0,75,7.2,90,6.67,9,7.54,1014,87
1560058801,"Tromsø","NO","broken clouds",0,0,75,7.2,90,6.67,9,7.54,1014,87
1560059401,"Tromsø","NO","broken clouds",0,0,75,7.2,90,6.67,9,7.56,1014,87
1560060001,"Tromsø","NO","broken clouds",0,0,75,6.2,90,6.67,9,7.54,1014,87
1560060601,"Tromsø","NO","broken clouds",0,0,75,6.2,90,6.67,9,7.55,1014,87
1560061201,"Tromsø","NO","broken clouds",0,0,75,6.2,90,6.67,9,7.55,1014,87
1560061801,"Tromsø","NO","broken clouds",0,0,75,6.2,90,6.67,10,7.83,1014,87
1560062401,"Tromsø","NO","broken clouds",0,0,75,6.2,90,6.67,10,7.85,1014,87
1560063001,"Tromsø","NO","broken clouds",0,0,75,6.2,90,6.67,10,7.86,1014,87
1560063601,"Tromsø","NO","broken clouds",0,0,75,6.2,90,6.67,10,7.86,1014,87
1560064201,"Tromsø","NO","broken clouds",0,0,75,5.1,90,6.67,10,8.17,1014,81
1560064801,"Tromsø","NO","broken clouds",0,0,75,5.1,90,6.67,10,8.19,1014,81
1560065401,"Tromsø","NO","broken clouds",0,0,75,5.1,90,6.67,10,8.19,1014,81
1560066001,"Tromsø","NO","broken clouds",0,0,75,5.7,90,7.22,10,8.38,1013,81
1560066601,"Tromsø","NO","broken clouds",0,0,75,5.7,90,7.22,10,8.38,1013,81
1560067201,"Tromsø","NO","broken clouds",0,0,75,7.7,100,7.22,11,8.97,1013,81
1560067801,"Tromsø","NO","broken clouds",0,0,75,7.7,100,7.22,11,8.97,1013,81
1560068401,"Tromsø","NO","broken clouds",0,0,75,7.7,100,7.22,11,9.02,1013,81
1560069001,"Tromsø","NO","broken clouds",0,0,75,7.7,100,7.22,11,9.02,1013,81
1560069601,"Tromsø","NO","broken clouds",0,0,75,7.7,110,7.22,12,9.33,1013,81
1560070201,"Tromsø","NO","broken clouds",0,0,75,7.7,110,7.22,12,9.36,1013,81
1560070801,"Tromsø","NO","broken clouds",0,0,75,7.7,100,7.78,12,9.62,1013,81
1560071401,"Tromsø","NO","broken clouds",0,0,75,7.7,100,7.78,12,9.62,1013,81
1560072001,"Tromsø","NO","broken clouds",0,0,75,7.7,100,9,12,10.96,1013,81
1560072601,"Tromsø","NO","broken clouds",0,0,75,7.2,110,9,13,11.27,1012,81
1560073201,"Tromsø","NO","broken clouds",0,0,75,7.2,110,9,13,11.29,1012,81
1560073801,"Tromsø","NO","broken clouds",0,0,75,7.2,110,9,13,11.31,1012,81
1560074401,"Tromsø","NO","overcast clouds",0,0,90,6.7,110,10,14,12.27,1012,76
1560075001,"Tromsø","NO","overcast clouds",0,0,90,6.7,110,10,14,12.29,1012,76
1560075601,"Tromsø","NO","overcast clouds",0,0,90,6.7,110,10,14,12.31,1012,76
1560076201,"Tromsø","NO","overcast clouds",0,0,90,6.7,110,10,14,12.31,1012,76
1560076801,"Tromsø","NO","overcast clouds",0,0,90,5.7,110,10,14,12.55,1012,81
1560077401,"Tromsø","NO","overcast clouds",0,0,90,5.7,110,10,14,12.62,1012,81
1560078001,"Tromsø","NO","broken clouds",0,0,75,5.7,110,10,16,13.41,1011,76
1560078601,"Tromsø","NO","broken clouds",0,0,75,5.7,110,10,16,13.41,1011,76
1560079201,"Tromsø","NO","broken clouds",0,0,75,5.7,110,10,16,13.47,1011,76
1560079801,"Tromsø","NO","broken clouds",0,0,75,5.7,110,10,16,13.47,1011,76
